,PV generation,day_length,sunrise_seconds,sunset_seconds,hour_cos,hour_sin,solar_angle
4023,0.0,13.428055555555556,16911,65252,0.965925826289068,-0.2588190451025215,-30.052042254024187
4024,0.0,13.428055555555556,16911,65252,1.0,0.0,-24.20087565896361
4025,0.0,13.428055555555556,16911,65252,0.9659258262890684,0.2588190451025207,-16.485127486878476
4026,0.0,13.428055555555556,16911,65252,0.8660254037844387,0.4999999999999999,-7.519549477730064
4027,0.0,13.428055555555556,16911,65252,0.7071067811865476,0.7071067811865475,2.4668700771091965
4028,0.0219999999999345,13.428055555555556,16911,65252,0.5000000000000001,0.8660254037844386,12.33585146013446
4029,0.5219999999999345,13.428055555555556,16911,65252,0.2588190451025207,0.9659258262890684,22.33343343005681
4030,2.018000000000029,13.428055555555556,16911,65252,6.123233995736766e-17,1.0,31.889561539472705
4031,5.481999999999971,13.428055555555556,16911,65252,-0.2588190451025206,0.9659258262890684,40.40264313160869
4032,8.777000000000044,13.428055555555556,16911,65252,-0.4999999999999998,0.8660254037844387,47.00276169919287
4033,11.499000000000706,13.428055555555556,16911,65252,-0.7071067811865475,0.7071067811865476,50.56051547808556
4034,12.956000000000133,13.428055555555556,16911,65252,-0.8660254037844387,0.4999999999999999,50.18379225954902
4035,14.078999999999724,13.428055555555556,16911,65252,-0.9659258262890682,0.258819045102521,45.981006483794346
4036,13.721999999999753,13.428055555555556,16911,65252,-1.0,1.2246467991473532e-16,38.95314868043842
4037,12.734000000000378,13.428055555555556,16911,65252,-0.9659258262890684,-0.2588190451025208,30.201208405181298
4038,11.081000000000133,13.428055555555556,16911,65252,-0.8660254037844388,-0.4999999999999997,20.538342062277167
4039,8.210000000000036,13.428055555555556,16911,65252,-0.7071067811865479,-0.7071067811865471,10.533481087273122
4040,4.106999999999971,13.428055555555556,16911,65252,-0.5000000000000004,-0.8660254037844384,0.8678344042975492
4041,0.3419999999996435,13.428055555555556,16911,65252,-0.2588190451025206,-0.9659258262890684,-9.129994646750797
